VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
EVIEFE80,Females at age 80,EVIDUREV,Years,LTU,Lithuania,2021,2021,7.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2010,2010,30.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2011,2011,31.1,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2012,2012,31.4,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2013,2013,31.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2014,2014,32.1,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2015,2015,32.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2016,2016,32.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2017,2017,33.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2018,2018,33.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2019,2019,33.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2020,2020,32.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LTU,Lithuania,2021,2021,31.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2010,2010,16.4,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2011,2011,16.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2012,2012,16.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2013,2013,16.9,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2014,2014,17.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2015,2015,17.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2016,2016,17.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2017,2017,17.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2018,2018,17.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2019,2019,18.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2020,2020,16.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LTU,Lithuania,2021,2021,16.3,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2010,2010,6.7,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2011,2011,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2012,2012,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2013,2013,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2014,2014,7.1,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2015,2015,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2016,2016,7.1,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2017,2017,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2018,2018,7.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2019,2019,7.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2020,2020,6.8,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LTU,Lithuania,2021,2021,6.2,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2010,2010,30.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2011,2011,31.4,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2012,2012,31.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2013,2013,31.8,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2014,2014,31.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2015,2015,32.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2016,2016,32.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2017,2017,32.4,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2018,2018,32.4,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2019,2019,33.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2020,2020,32.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,LVA,Latvia,2021,2021,30.4,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2010,2010,6.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2011,2011,6.8,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2012,2012,6.6,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2013,2013,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2014,2014,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2015,2015,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2016,2016,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2017,2017,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2018,2018,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2019,2019,7.1,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2020,2020,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,LVA,Latvia,2021,2021,6.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2010,2010,21.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2011,2011,22.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2012,2012,22.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2013,2013,22.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2014,2014,23.0,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2015,2015,22.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2016,2016,23.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2017,2017,23.0,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2018,2018,23.0,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2019,2019,23.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2020,2020,23.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,LVA,Latvia,2021,2021,21.5,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2010,2010,39.5,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2011,2011,40.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2012,2012,40.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2013,2013,40.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2014,2014,40.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2015,2015,40.7,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2016,2016,40.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2017,2017,40.9,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2018,2018,40.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2019,2019,41.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2020,2020,41.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,LVA,Latvia,2021,2021,39.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2010,2010,8.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2011,2011,8.6,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2012,2012,8.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2013,2013,8.5,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2014,2014,8.6,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2015,2015,8.5,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2016,2016,8.6,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2017,2017,8.6,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2018,2018,8.5,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2019,2019,8.8,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2020,2020,8.5,,
EVIEFE80,Females at age 80,EVIDUREV,Years,LVA,Latvia,2021,2021,7.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2010,2010,15.9,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2011,2011,16.3,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2012,2012,16.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2013,2013,16.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2014,2014,16.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2015,2015,17.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2016,2016,17.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2017,2017,17.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2018,2018,17.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2019,2019,17.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2020,2020,17.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,LVA,Latvia,2021,2021,15.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2010,2010,37.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2011,2011,37.2,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2012,2012,37.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2013,2013,37.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2014,2014,37.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2015,2015,37.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2016,2016,37.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2017,2017,38.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2018,2018,38.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2019,2019,38.4,,
EVIEHO40,Males at age 40,EVIDUREV,Years,COL,Colombia,2020,2020,38.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2010,2010,18.9,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2011,2011,19.0,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2012,2012,19.1,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2013,2013,19.2,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2014,2014,19.4,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2015,2015,19.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2016,2016,19.6,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2017,2017,19.7,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2018,2018,19.9,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2019,2019,20.0,,
EVIEFE65,Females at age 65,EVIDUREV,Years,COL,Colombia,2020,2020,20.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2010,2010,20.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2011,2011,20.3,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2012,2012,20.4,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2013,2013,20.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2014,2014,20.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2015,2015,20.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2016,2016,20.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2017,2017,20.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2018,2018,21.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2019,2019,21.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,COL,Colombia,2020,2020,21.1,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2010,2010,41.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2011,2011,41.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2012,2012,41.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2013,2013,41.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2014,2014,41.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2015,2015,41.7,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2016,2016,41.9,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2017,2017,42.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2018,2018,42.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2019,2019,42.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,COL,Colombia,2020,2020,42.5,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2010,2010,16.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2011,2011,16.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2012,2012,16.7,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2013,2013,16.8,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2014,2014,16.9,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2015,2015,17.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2016,2016,17.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2017,2017,17.1,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2018,2018,17.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2019,2019,17.4,,
EVIEHO65,Males at age 65,EVIDUREV,Years,COL,Colombia,2020,2020,17.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2010,2010,23.0,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2011,2011,23.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2012,2012,23.2,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2013,2013,23.3,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2014,2014,23.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2015,2015,23.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2016,2016,23.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2017,2017,23.8,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2018,2018,24.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2019,2019,24.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,COL,Colombia,2020,2020,24.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2010,2010,22.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2011,2011,22.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2012,2012,22.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2013,2013,22.3,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2014,2014,22.4,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2015,2015,22.4,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2016,2016,22.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2017,2017,22.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2018,2018,22.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2019,2019,22.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2020,2020,22.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2021,2021,22.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,CRI,Costa Rica,2022,2022,22.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2010,2010,24.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2011,2011,24.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2012,2012,25.0,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2013,2013,25.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2014,2014,25.2,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2015,2015,25.3,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2016,2016,25.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2017,2017,25.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2018,2018,25.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2019,2019,25.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2020,2020,25.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2021,2021,25.8,,
EVIEFE60,Females at age 60,EVIDUREV,Years,CRI,Costa Rica,2022,2022,25.9,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2010,2010,10.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2011,2011,10.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2012,2012,10.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2013,2013,10.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2014,2014,10.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2015,2015,10.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2016,2016,10.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2017,2017,10.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2018,2018,10.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2019,2019,10.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2020,2020,10.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2021,2021,10.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,CRI,Costa Rica,2022,2022,10.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2010,2010,43.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2011,2011,43.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2012,2012,43.5,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2013,2013,43.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2014,2014,43.7,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2015,2015,43.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2016,2016,43.9,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2017,2017,44.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2018,2018,44.1,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2019,2019,44.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2020,2020,44.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2021,2021,44.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,CRI,Costa Rica,2022,2022,44.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2010,2010,39.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2011,2011,39.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2012,2012,39.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2013,2013,39.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2014,2014,39.8,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2015,2015,39.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2016,2016,40.0,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2017,2017,40.1,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2018,2018,40.2,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2019,2019,40.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2020,2020,40.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2021,2021,40.4,,
EVIEHO40,Males at age 40,EVIDUREV,Years,CRI,Costa Rica,2022,2022,40.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2010,2010,8.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2011,2011,8.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2012,2012,8.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2013,2013,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2014,2014,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2015,2015,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2016,2016,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2017,2017,9.1,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2018,2018,9.1,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2019,2019,9.1,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2020,2020,9.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2021,2021,9.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,CRI,Costa Rica,2022,2022,9.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2010,2010,73.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2011,2011,73.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2012,2012,74.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2013,2013,74.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2014,2014,75.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2015,2015,75.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2016,2016,75.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2017,2017,75.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2018,2018,75.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2019,2019,76.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2020,2020,76.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2021,2021,73.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,PER,Peru,2022,2022,72.4,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2010,2010,16.9,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2011,2011,17.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2012,2012,17.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2013,2013,17.4,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2014,2014,17.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2015,2015,17.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2016,2016,17.3,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2017,2017,17.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2018,2018,17.3,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2019,2019,17.3,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2020,2020,15.9,,
EVIEHO60,Males at age 60,EVIDUREV,Years,BGR,Bulgaria,2021,2021,14.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2010,2010,73.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2011,2011,74.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2012,2012,74.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2013,2013,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2014,2014,74.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2015,2015,74.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2016,2016,74.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2017,2017,74.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2018,2018,75.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2019,2019,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2020,2020,73.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2021,2021,71.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,BGR,Bulgaria,2022,2022,74.3,P,Provisional value
EVIEFE65,Females at age 65,EVIDUREV,Years,HRV,Croatia,2010,2010,18.2,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HRV,Croatia,2011,2011,18.6,,
